,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
2386, Tanjong Pagar,1.2765707,103.845848,The Daily Cut,1.2767265621171775,103.8452612818406,Salad Place
2387, Tanjong Pagar,1.2765707,103.845848,Nesuto Patisserie,1.2779778063824219,103.84442755714727,Dessert Shop
2388, Tanjong Pagar,1.2765707,103.845848,Fat Prince,1.2778008398628424,103.8452015914001,Kebab Restaurant
2389, Tanjong Pagar,1.2765707,103.845848,Kuro Maguro,1.2766989535948103,103.8459509163215,Japanese Restaurant
2390, Tanjong Pagar,1.2765707,103.845848,Bam! Tapas-Sake Bar,1.2783927600824425,103.84442645049216,Tapas Restaurant
2391, Tanjong Pagar,1.2765707,103.845848,Henri Charpentier,1.2769868762612466,103.84535147421906,Bakery
2392, Tanjong Pagar,1.2765707,103.845848,Ramen Keisuke Tonkotsu King,1.2765857301618302,103.84398444435972,Ramen Restaurant
2393, Tanjong Pagar,1.2765707,103.845848,Ippudo (一風堂),1.27707,103.84579,Ramen Restaurant
2394, Tanjong Pagar,1.2765707,103.845848,Starbucks,1.2753580186930895,103.84620703285991,Coffee Shop
2395, Tanjong Pagar,1.2765707,103.845848,Two Men Bagel House,1.274465,103.844421,Bagel Shop
2396, Tanjong Pagar,1.2765707,103.845848,Imakatsu,1.276605335377591,103.84582308538853,Japanese Restaurant
2397, Tanjong Pagar,1.2765707,103.845848,Hamburg Steak Keisuke,1.2773080137025707,103.84502142686817,Japanese Restaurant
2398, Tanjong Pagar,1.2765707,103.845848,Heart Of Darkness,1.2779609,103.84446,Beer Bar
2399, Tanjong Pagar,1.2765707,103.845848,Guzman y Gomez,1.2768861,103.84526,Mexican Restaurant
2400, Tanjong Pagar,1.2765707,103.845848,Salmon Samurai,1.2750672,103.84373,Sushi Restaurant
2401, Tanjong Pagar,1.2765707,103.845848,Fitness First Platinum,1.2752734785728739,103.84394498750873,Gym / Fitness Center
2402, Tanjong Pagar,1.2765707,103.845848,Local Coffee People,1.2759962096237816,103.84577516856889,Coffee Shop
2403, Tanjong Pagar,1.2765707,103.845848,Pâtisserie Glacé,1.2752207172066476,103.84413599967957,Bakery
2404, Tanjong Pagar,1.2765707,103.845848,Junior,1.2789584,103.84418,Bar
2405, Tanjong Pagar,1.2765707,103.845848,Cove 99,1.2771957038397015,103.84496343450928,Seafood Restaurant
2406, Tanjong Pagar,1.2765707,103.845848,Teppei Japanese Restaurant,1.2764730313114125,103.84380945770157,Japanese Restaurant
2407, Tanjong Pagar,1.2765707,103.845848,Super Star K Korean BBQ,1.2780031896140587,103.84368014152432,Korean Restaurant
2408, Tanjong Pagar,1.2765707,103.845848,Sushi Mitsuya,1.277810251547347,103.84431374845697,Japanese Restaurant
2409, Tanjong Pagar,1.2765707,103.845848,Carlton City Hotel,1.275886962053166,103.84364615024096,Hotel
2410, Tanjong Pagar,1.2765707,103.845848,Venue By Sebastian,1.2763631850819153,103.84825074966766,Restaurant
2411, Tanjong Pagar,1.2765707,103.845848,Webarre,1.278403247681749,103.84383694300418,Gym / Fitness Center
2412, Tanjong Pagar,1.2765707,103.845848,Mellower Coffee,1.2778141065087054,103.84818781617354,Café
2413, Tanjong Pagar,1.2765707,103.845848,大阪焼肉 Don Don Singapore,1.278327,103.843856,BBQ Joint
2414, Tanjong Pagar,1.2765707,103.845848,Pura Brasa,1.2769373384956566,103.84681668884265,Spanish Restaurant
2415, Tanjong Pagar,1.2765707,103.845848,Jekyll & Hyde,1.2781382361918587,103.84434252977371,Cocktail Bar
2416, Tanjong Pagar,1.2765707,103.845848,DON DON DONKI,1.274741542411784,103.84338290018403,Discount Store
2417, Tanjong Pagar,1.2765707,103.845848,Napoleon Food & Wine Bar,1.2799249387439204,103.84733300574288,Wine Bar
2418, Tanjong Pagar,1.2765707,103.845848,cru cycle,1.2778364191914944,103.84308872726065,Sports Club
2419, Tanjong Pagar,1.2765707,103.845848,Pepper Bowl,1.279371,103.84671,Asian Restaurant
2420, Tanjong Pagar,1.2765707,103.845848,En Sakaba,1.2770746709229392,103.84757986038572,Sushi Restaurant
2421, Tanjong Pagar,1.2765707,103.845848,Tokyo Soba,1.275313,103.843982,Soba Restaurant
2422, Tanjong Pagar,1.2765707,103.845848,Hakumai Sushi Omakase,1.2765519776268666,103.84574167959371,Japanese Restaurant
2423, Tanjong Pagar,1.2765707,103.845848,Issan Thai Food,1.276634487272957,103.8432006106608,Thai Restaurant
2424, Tanjong Pagar,1.2765707,103.845848,Muchachos,1.2790721332821124,103.84702556749504,Burrito Place
2425, Tanjong Pagar,1.2765707,103.845848,Cake Spade,1.277755096370204,103.8435911564011,Bakery
2426, Tanjong Pagar,1.2765707,103.845848,Downtown Gallery,1.276451814240619,103.8484626777089,Shopping Mall
2427, Tanjong Pagar,1.2765707,103.845848,Bar-Roque Grill,1.2755854974956773,103.84345355968809,BBQ Joint
2428, Tanjong Pagar,1.2765707,103.845848,The Wall SG,1.2786002754893828,103.8438996478971,Cocktail Bar
2429, Tanjong Pagar,1.2765707,103.845848,Bearded Bella,1.2774696243441677,103.84284620016234,Café
2430, Tanjong Pagar,1.2765707,103.845848,Jigger & Pony,1.274394,103.843476,Cocktail Bar
2431, Tanjong Pagar,1.2765707,103.845848,Tippling Club,1.279419789447784,103.84384825925842,Restaurant
2432, Tanjong Pagar,1.2765707,103.845848,Kan Sushi 寛寿司,1.27506677624576,103.8470940452072,Japanese Restaurant
2433, Tanjong Pagar,1.2765707,103.845848,Keisuke Gyoza King 餃子王,1.2766603312461562,103.84360532816974,Dumpling Restaurant
2434, Tanjong Pagar,1.2765707,103.845848,Binomio Spanish Restaurante,1.277712604671512,103.84224763695231,Spanish Restaurant
2435, Tanjong Pagar,1.2765707,103.845848,Littered With Books,1.2794401610962218,103.84332770263443,Bookstore
2436, Tanjong Pagar,1.2765707,103.845848,Native,1.2801354244146959,103.84684430802805,Cocktail Bar
2437, Tanjong Pagar,1.2765707,103.845848,Yoga Movement,1.279561008004445,103.84402560835365,Yoga Studio
2438, Tanjong Pagar,1.2765707,103.845848,Otto Ristorante Italiano,1.2779313695606225,103.84613475409516,Italian Restaurant
2439, Tanjong Pagar,1.2765707,103.845848,Coffee Break,1.2795293,103.846695,Coffee Shop
2440, Tanjong Pagar,1.2765707,103.845848,Monument Lifestyle,1.2782184535735508,103.84322497022025,Coffee Shop
2441, Tanjong Pagar,1.2765707,103.845848,Whole Earth,1.2769616532840247,103.84485633440006,Vegetarian / Vegan Restaurant
2442, Tanjong Pagar,1.2765707,103.845848,Orchid Hotel,1.276764980334722,103.84370093607066,Hotel
2443, Tanjong Pagar,1.2765707,103.845848,Han Kee Fish Soup,1.2794006,103.846596,Soup Place
2444, Tanjong Pagar,1.2765707,103.845848,Quan Ji @ Amoy Street Food Market,1.2791000736241216,103.84739222011355,Chinese Restaurant
2445, Tanjong Pagar,1.2765707,103.845848,Singapore City Gallery,1.2795276852422994,103.84520584793185,Art Gallery
2446, Tanjong Pagar,1.2765707,103.845848,SaladStop!,1.2776191483677826,103.84799727047803,Salad Place
2447, Tanjong Pagar,1.2765707,103.845848,3rd Culture Brewing Co.,1.2802459085809665,103.84485033931811,Beer Bar
2448, Tanjong Pagar,1.2765707,103.845848,Amoy Street Food Centre,1.2795923,103.8467,Food Court
2449, Tanjong Pagar,1.2765707,103.845848,Park Bench Deli,1.2798723608759432,103.84728710112705,Deli / Bodega
2450, Tanjong Pagar,1.2765707,103.845848,PS.Cafe,1.2804684376763578,103.8462642876152,Café
2451, Tanjong Pagar,1.2765707,103.845848,Selective Fitness,1.2781034450798858,103.84437315104633,Gym / Fitness Center
2452, Tanjong Pagar,1.2765707,103.845848,Five Oars Coffee Roasters,1.2790798653573145,103.8438860077238,Coffee Shop
2453, Tanjong Pagar,1.2765707,103.845848,Chef Yamashita,1.275548379730867,103.84313011182527,Bakery
2454, Tanjong Pagar,1.2765707,103.845848,SAP Thai Food,1.2791002935317128,103.84709404520191,Thai Restaurant
2455, Tanjong Pagar,1.2765707,103.845848,The Public Izakaya,1.2744319382060787,103.84381188205008,Japanese Restaurant
2456, Tanjong Pagar,1.2765707,103.845848,The Scarlet,1.2807069667371653,103.84543116452546,Hotel
2457, Tanjong Pagar,1.2765707,103.845848,Souperstar,1.276717008892858,103.84501888348137,Soup Place
2458, Tanjong Pagar,1.2765707,103.845848,Maxwell Food Centre,1.280291381444506,103.84474193031609,Food Court
2459, Tanjong Pagar,1.2765707,103.845848,Meat Smith,1.2802049410855447,103.8474104901937,Southern / Soul Food Restaurant
2460, Tanjong Pagar,1.2765707,103.845848,Bar•Celona,1.2784235179084311,103.84275094438317,Tapas Restaurant
2461, Tanjong Pagar,1.2765707,103.845848,Masjid Haji Muhammad Salleh @ Maqam Habib Noh,1.2729254055116352,103.84721965170105,Mosque
2462, Tanjong Pagar,1.2765707,103.845848,Salads & Wraps,1.2754932495754685,103.84419476561128,Salad Place
2463, Tanjong Pagar,1.2765707,103.845848,Omotesando Koffee,1.2767170187174295,103.848357796669,Coffee Shop
2464, Tanjong Pagar,1.2765707,103.845848,Lolla,1.2810338519455675,103.84570753754707,Spanish Restaurant
2465, Tanjong Pagar,1.2765707,103.845848,Flor Patisserie,1.279211884310146,103.84320556433978,Bakery
2466, Tanjong Pagar,1.2765707,103.845848,Good Day 好日,1.2794284177534678,103.84722539306422,Asian Restaurant
2467, Tanjong Pagar,1.2765707,103.845848,PerBacco,1.2776850868730383,103.842256319757,Italian Restaurant
2468, Tanjong Pagar,1.2765707,103.845848,The Salad Shop,1.2738338231841464,103.84547801959283,Salad Place
2469, Tanjong Pagar,1.2765707,103.845848,Lucha Loco,1.2789585210295404,103.84286593784815,Mexican Restaurant
2470, Tanjong Pagar,1.2765707,103.845848,Fitness First Platinum,1.277843050928686,103.84765377406228,Gym / Fitness Center
2471, Tanjong Pagar,1.2765707,103.845848,The Providore,1.2780488836327972,103.84939915153375,Café
2472, Tanjong Pagar,1.2765707,103.845848,Pantler,1.280137,103.847256,Bakery
2473, Tanjong Pagar,1.2765707,103.845848,6oz Espresso Bar,1.279543363638627,103.84803324937819,Coffee Shop
2474, Tanjong Pagar,1.2765707,103.845848,The Wallich Grill-Bar-Lounge,1.2735727968081285,103.84434156563835,Restaurant
2475, Tanjong Pagar,1.2765707,103.845848,Cook & Tras Social Library,1.279067,103.844703,Cocktail Bar
2476, Tanjong Pagar,1.2765707,103.845848,Saboten Japanese Cutlet,1.2746398550446734,103.84334837515846,Japanese Restaurant
2477, Tanjong Pagar,1.2765707,103.845848,The Public Izakaya 2,1.274373,103.844502,Japanese Restaurant
2478, Tanjong Pagar,1.2765707,103.845848,Latteria Mozzarella Bar,1.2789126509936968,103.84297520552192,Italian Restaurant
2479, Tanjong Pagar,1.2765707,103.845848,Essen @ The Pinnacle,1.2770737792915272,103.84209488158916,Food Court
2480, Tanjong Pagar,1.2765707,103.845848,Pho Stop,1.2775870547118091,103.84914405394194,Vietnamese Restaurant
2481,Bukit Merah,1.2704395,103.82831840176755,Keppel Distripark Canteen,1.2697985773001794,103.82811729866224,Cafeteria
2482,Bukit Merah,1.2704395,103.82831840176755,Thye Huat Noodle House,1.2739280592489783,103.82768604545193,Food Court
2483,Bukit Merah,1.2704395,103.82831840176755,Playground @ 103 Bukit Purmei,1.272348526632752,103.82505356048304,Playground
2484,Bukit Merah,1.2704395,103.82831840176755,Playground,1.274624759461298,103.82722957724596,Playground
2485, Queenstown,1.2946235,103.8060454,Ristorante Takada,1.2913957481561824,103.80779351379176,Italian Restaurant
2486, Queenstown,1.2946235,103.8060454,Healing Touch,1.2913183,103.80741,Spa
2487, Queenstown,1.2946235,103.8060454,Ah Pang Steamboat & Seafood,1.29336088674229,103.80255911455026,Seafood Restaurant
2488, Queenstown,1.2946235,103.8060454,No Signboard Braised Duck Noodles,1.2931879512324316,103.80283224997343,Chinese Restaurant
2489, Queenstown,1.2946235,103.8060454,Queenstown MRT Station (EW19),1.2944070611010403,103.80614027638268,Train Station
2490, Queenstown,1.2946235,103.8060454,新路 Fishball Noodle,1.2930452445201912,103.80290252449913,Noodle House
2491, Queenstown,1.2946235,103.8060454,Mei Ling Market & Food Centre,1.2930065383947533,103.8030420787205,Food Court
2492, Queenstown,1.2946235,103.8060454,Queenstown Stadium,1.2962761196418218,103.80269050598145,Stadium
2493, Queenstown,1.2946235,103.8060454,Cafe Galilee,1.2984776442103012,103.80521122251378,Café
2494, Queenstown,1.2946235,103.8060454,Queenstown Swimming Complex,1.2967187262621243,103.802466826198,Pool
2495, Queenstown,1.2946235,103.8060454,Shi Hui Yuan Hor Fun Specialty,1.2931601884781159,103.80302846431732,Noodle House
2496, Queenstown,1.2946235,103.8060454,Hup Kee Teochew Fishball Mee,1.2929403680715468,103.80293290002544,Food Court
2497, Queenstown,1.2946235,103.8060454,Sin Kee Famous Chicken Rice 新记驰名鸡饭,1.2931421657689954,103.80259642495031,Chinese Restaurant
2498, Queenstown,1.2946235,103.8060454,Monkey Thai Seafood,1.2932789412929635,103.80293858181815,Thai Restaurant
2499, Queenstown,1.2946235,103.8060454,Huang Cheng Traditional Roasted Delight•Chicken Rice,1.2951097927794557,103.81025183993009,BBQ Joint
2500, Tiong Bahru,1.2861968,103.8257646,4Fingers Crispy Chicken,1.2864299687717164,103.82773298428151,Fast Food Restaurant
2501, Tiong Bahru,1.2861968,103.8257646,Tiong Bahru Park,1.2875289778828771,103.82427155971527,Park
2502, Tiong Bahru,1.2861968,103.8257646,Sushiro,1.286249,103.826942,Sushi Restaurant
2503, Tiong Bahru,1.2861968,103.8257646,良辰美點 Leung Sang Hong Kong Pastries,1.2856958444594568,103.82708157722573,Bakery
2504, Tiong Bahru,1.2861968,103.8257646,Toast Box,1.2859223995520603,103.82753566344209,Coffee Shop
2505, Tiong Bahru,1.2861968,103.8257646,Cream & Custard,1.2884946661572367,103.82578307731909,Café
2506, Tiong Bahru,1.2861968,103.8257646,Collin's Grille . Bento,1.282570105322576,103.82619512433911,Japanese Restaurant
2507, Tiong Bahru,1.2861968,103.8257646,Hai Lam Curry Rice (河滨园),1.2891074,103.82751,Hainan Restaurant
2508, Tiong Bahru,1.2861968,103.8257646,Sushi Tei,1.2863957523178933,103.82721624461921,Sushi Restaurant
2509, Tiong Bahru,1.2861968,103.8257646,NTUC FairPrice,1.2895085027906716,103.82676465835166,Supermarket
2510, Tiong Bahru,1.2861968,103.8257646,Havelock Road Cooked Food Centre,1.2880267173886175,103.82937282187056,Food Court
2511, Tiong Bahru,1.2861968,103.8257646,Food Paradise,1.2859342437484274,103.82944617433772,Coffee Shop
2512, Tiong Bahru,1.2861968,103.8257646,Dian Xiao Er 店小二,1.2864286082865914,103.8274765403815,Chinese Restaurant
2513, Tiong Bahru,1.2861968,103.8257646,Bukit Merah View Carrot Cake,1.2846455256061329,103.82200490227916,Chinese Restaurant
2514, Tiong Bahru,1.2861968,103.8257646,Nan Yuan Teochew Fishball Noodle,1.2888442875906008,103.8274194701102,Noodle House
2515, Tiong Bahru,1.2861968,103.8257646,Meng Kee Fried Kway Teow,1.288062,103.829671,Chinese Restaurant
2516, Tiong Bahru,1.2861968,103.8257646,Challenger,1.2864090927458536,103.82712876854362,Electronics Store
2517, Tiong Bahru,1.2861968,103.8257646,Na Na Curry,1.2850438605535757,103.82216038469609,Chinese Restaurant
2518, Tiong Bahru,1.2861968,103.8257646,Beo Crescent Market & Food Centre,1.288807451871532,103.82748335143863,Food Court
2519, Tiong Bahru,1.2861968,103.8257646,Starbucks,1.2858924434936483,103.82735706337391,Coffee Shop
2520, Tiong Bahru,1.2861968,103.8257646,BigMama Korean Restaurant,1.285385889242269,103.82942705475394,Korean Restaurant
2521, Tiong Bahru,1.2861968,103.8257646,Coq And Balls,1.285211977581886,103.8294592570313,Bar
2522, Tiong Bahru,1.2861968,103.8257646,Starter Lab Singapore,1.289284,103.827952,Bakery
2523, Tiong Bahru,1.2861968,103.8257646,Bukit Merah View Market & Food Centre,1.285236635047344,103.82222803726141,Food Court
2524, Tiong Bahru,1.2861968,103.8257646,Lian Eng Hua Restaurant,1.2895913430381785,103.82748688451609,Chinese Restaurant
2525, Tiong Bahru,1.2861968,103.8257646,泉乐园 Quan Le Yan Seafood,1.2894433009153012,103.82799918954761,Chinese Restaurant
2526, Tiong Bahru,1.2861968,103.8257646,Lee Tai Fu,1.2849012730063145,103.829463602375,American Restaurant
2527, Tiong Bahru,1.2861968,103.8257646,Mu Liang Zai Liang Kee Restaurant,1.289368081377336,103.82808709268792,Chinese Restaurant
2528, Tiong Bahru,1.2861968,103.8257646,Lim Joo Hin Eating House (潮洲粥 Teochew Porridge) (Lim Joo Hin Eating House (Teochew Porridge)),1.2893456318913257,103.828111800491,Chinese Restaurant
2529,Telok Blangah,1.2705858,103.8098632,Telok Blangah MRT Station (CC28),1.2707289311508574,103.80999775189478,Metro Station
2530,Telok Blangah,1.2705858,103.8098632,Reflections At Keppel Bay Pool 1,1.2665653807725368,103.81049522032524,Pool
2531,Telok Blangah,1.2705858,103.8098632,Telok Blangah Drive Blk 82 Market,1.273391851908033,103.80759474684041,Market
2532,Telok Blangah,1.2705858,103.8098632,Sum Kee Food,1.272390434319396,103.80634182750775,Chinese Restaurant
2533,Telok Blangah,1.2705858,103.8098632,Food View (Blk 65 Telok Blangah Drive),1.2736957289583082,103.8105175444311,Food Court
2534,Telok Blangah,1.2705858,103.8098632,Blk 79 Telok Blangah Drive Food Centre,1.2733922261468393,103.80776850823163,Food Court
2535,Telok Blangah,1.2705858,103.8098632,Longboard ♥ Shop,1.2699759595356195,103.81290249975014,Board Shop
2536,Telok Blangah,1.2705858,103.8098632,PSA Club,1.268922195691654,103.81201398253802,Arcade
2537,Telok Blangah,1.2705858,103.8098632,NTUC FairPrice,1.2734341154212618,103.8094028419823,Supermarket
2538,Telok Blangah,1.2705858,103.8098632,San Laksa Steamboat Seafood Restaurant,1.2697322750326172,103.81366658573796,Asian Restaurant
2539,Telok Blangah,1.2705858,103.8098632,Hong Ji Mian Shi Jia,1.2733221828550536,103.80760431289671,Noodle House
2540,Telok Blangah,1.2705858,103.8098632,Keppel Club,1.2668041142491304,103.80786333930754,Club House
2541,Telok Blangah,1.2705858,103.8098632,Bus Stop 14161 (Telok Blangah Stn),1.27109627470968,103.81018391989801,Bus Stop
2542,Telok Blangah,1.2705858,103.8098632,YT Food,1.2737524504233393,103.80889492816588,Food Court
2543,Telok Blangah,1.2705858,103.8098632,Pilates Fitness,1.2700886202448431,103.81281388685285,Yoga Studio
2544,Telok Blangah,1.2705858,103.8098632,Pat's Pastry,1.2699027016750473,103.81290074779801,Cupcake Shop
2545,Telok Blangah,1.2705858,103.8098632,順記熟食 Shun Ji Cooked Food,1.2737339927613858,103.81064804079732,Chinese Restaurant
2546,Telok Blangah,1.2705858,103.8098632,Bus Stop 14151 (Opp CHR Community Chapel),1.269708802074222,103.81298666665612,Bus Station
2547,Telok Blangah,1.2705858,103.8098632,东边园,1.2737909532354401,103.8107952014152,Coffee Shop
2548,Telok Blangah,1.2705858,103.8098632,Keppel Driving Range,1.2675243857080245,103.80819727405996,Golf Course
2549,Telok Blangah,1.2705858,103.8098632,Telok Blangah Street 32 Bus Stop 14329,1.274088,103.809501,Bus Stop
2550,Telok Blangah,1.2705858,103.8098632,Tian Cheng Fishball Noodle,1.273576168715422,103.8074996697981,Noodle House
2551,Telok Blangah,1.2705858,103.8098632,The Grocer's,1.2670908678147987,103.81150270662233,Convenience Store
2552,Telok Blangah,1.2705858,103.8098632,7-Eleven,1.2696752767897277,103.81389141082764,Convenience Store
2553,Telok Blangah,1.2705858,103.8098632,Fragrance Hotel Viva,1.2698694937974555,103.8140564943429,Hotel
2554,Telok Blangah,1.2705858,103.8098632,Reflections Promenade,1.2665459,103.81183,Waterfront
2555,Telok Blangah,1.2705858,103.8098632,Kome Japanese Dining,1.2669165002087857,103.80789761317949,Japanese Restaurant
2556, Harbourfront,1.2653951,103.8224032,Fairprice Xtra,1.264032,103.82268,Supermarket
2557, Harbourfront,1.2653951,103.8224032,VivoCity,1.2647130378141536,103.82191761148789,Shopping Mall
2558, Harbourfront,1.2653951,103.8224032,Marks & Spencer,1.264012471557524,103.82345466585647,Department Store
2559, Harbourfront,1.2653951,103.8224032,GVmax,1.2643145942747587,103.82235870819068,Movie Theater
2560, Harbourfront,1.2653951,103.8224032,H&M,1.2648665609916947,103.82216983940454,Clothing Store
2561, Harbourfront,1.2653951,103.8224032,Awfully Chocolate,1.2634269,103.8217684,Chocolate Shop
2562, Harbourfront,1.2653951,103.8224032,Hai Di Lao 海底捞火锅 (Hai Di Lao Hotpot),1.2634661838691894,103.82188326609844,Chinese Restaurant
2563, Harbourfront,1.2653951,103.8224032,Hans im Glück,1.2631727007153104,103.8232750582415,German Restaurant
2564, Harbourfront,1.2653951,103.8224032,Superdry 極度乾燥 (しなさい),1.264571843177505,103.82178839192909,Boutique
2565, Harbourfront,1.2653951,103.8224032,Charles & Keith,1.2637892093972045,103.82139942772895,Shoe Store
2566, Harbourfront,1.2653951,103.8224032,Golden Village,1.2642093160118268,103.82308933844465,Multiplex
2567, Harbourfront,1.2653951,103.8224032,Vivocity Outdoor Water Fountain,1.2651696897913642,103.82176443375478,Plaza
2568, Harbourfront,1.2653951,103.8224032,MONOYONO,1.2634017345721866,103.82245784300949,Gift Shop
2569, Harbourfront,1.2653951,103.8224032,Onitsuka Tiger,1.2648691943801231,103.8217650047121,Shoe Store
2570, Harbourfront,1.2653951,103.8224032,Golden Village Gold Class,1.2642648340038396,103.82363558178952,Multiplex
2571, Harbourfront,1.2653951,103.8224032,Toast Box 土司工坊 (Toast Box),1.2647128939304846,103.82185708779978,Food Court
2572, Harbourfront,1.2653951,103.8224032,Pull & Bear,1.2638800524108553,103.82231297961636,Clothing Store
2573, Harbourfront,1.2653951,103.8224032,Simply Toys,1.2642388007035932,103.82312330169604,Toy / Game Store
2574, Harbourfront,1.2653951,103.8224032,Beauty In The Pot,1.2633432150000146,103.82287504670468,Hotpot Restaurant
2575, Harbourfront,1.2653951,103.8224032,Boost Juice Bars,1.263509680889853,103.82210480509599,Juice Bar
2576, Harbourfront,1.2653951,103.8224032,"Toys""R""Us",1.263789678957763,103.82135180490538,Toy / Game Store
2577, Harbourfront,1.2653951,103.8224032,Toy Outpost,1.2653785431608067,103.82152703808904,Toy / Game Store
2578, Harbourfront,1.2653951,103.8224032,Marché,1.264033,103.821164,Swiss Restaurant
2579, Harbourfront,1.2653951,103.8224032,r-evolution,1.2637873031953273,103.8218044016911,Yoga Studio
2580, Harbourfront,1.2653951,103.8224032,Candylicious,1.2636910805495565,103.82300829610575,Candy Store
2581, Harbourfront,1.2653951,103.8224032,Sushi Tei,1.2634790775893978,103.82135384542494,Sushi Restaurant
2582, Harbourfront,1.2653951,103.8224032,Marang Trail,1.2679590839190682,103.82122993469238,Trail
2583, Harbourfront,1.2653951,103.8224032,Crystal Jade Dining-In,1.2631888557189832,103.82226896023577,Asian Restaurant
2584, Harbourfront,1.2653951,103.8224032,Wine Connection,1.2633585457923282,103.82189589370532,Wine Bar
2585, Harbourfront,1.2653951,103.8224032,The Promenade (VivoCity Waterfront Boardwalk),1.2632060889197394,103.82199119790656,Waterfront
2586, Harbourfront,1.2653951,103.8224032,Petit Provence,1.2652720037258884,103.8218157226665,Bakery
2587, Harbourfront,1.2653951,103.8224032,Tangs,1.2653847924801613,103.82148742675781,Department Store
2588, Harbourfront,1.2653951,103.8224032,Dian Xiao Er 店小二,1.2633385996851583,103.82209708251244,Chinese Restaurant
2589, Harbourfront,1.2653951,103.8224032,The Puma Store,1.2645032919490022,103.82263649590655,Sporting Goods Shop
2590, Harbourfront,1.2653951,103.8224032,Paik's Bibim,1.2633653380962773,103.8225724157438,Korean Restaurant
2591, Harbourfront,1.2653951,103.8224032,PUTIEN Restaurant 莆田菜馆,1.2632967421039036,103.82224610055171,Chinese Restaurant
2592, Harbourfront,1.2653951,103.8224032,Kenko Reflexology & Spa,1.2650166414221178,103.82077129764976,Spa
2593, Harbourfront,1.2653951,103.8224032,Brotzeit German Bier Bar & Restaurant,1.2632640955651029,103.82209881834574,German Restaurant
2594, Harbourfront,1.2653951,103.8224032,KOI Café,1.2650502798782095,103.82209573701627,Bubble Tea Shop
2595, Harbourfront,1.2653951,103.8224032,Yolé,1.263471289244948,103.82214162042081,Frozen Yogurt Shop
2596, Harbourfront,1.2653951,103.8224032,SEPHORA,1.2636810179519091,103.82132204817515,Cosmetics Shop
2597, Harbourfront,1.2653951,103.8224032,Shin Kushiya Japanese Charcoal Grill,1.2632170649805365,103.82284275135967,Japanese Restaurant
2598, Harbourfront,1.2653951,103.8224032,Wan Yang Health Products & Foot Reflexology Centre,1.2636657779657532,103.82026347141995,Spa
2599, Harbourfront,1.2653951,103.8224032,Monster Curry,1.2633294296119648,103.82242870417,Japanese Restaurant
2600, Harbourfront,1.2653951,103.8224032,Topshop / Topman,1.2638459830053803,103.8223457948306,Clothing Store
2601, Harbourfront,1.2653951,103.8224032,Starbucks,1.2638374903093785,103.82233415777557,Coffee Shop
2602, Harbourfront,1.2653951,103.8224032,UNIQLO,1.26376667407182,103.8227778709949,Clothing Store
2603, Harbourfront,1.2653951,103.8224032,HarbourFront,1.26396520985738,103.82032702252216,Harbor / Marina
2604, Harbourfront,1.2653951,103.8224032,Play Court | Vivocity,1.2638908505719206,103.82215163769312,Playground
2605, Harbourfront,1.2653951,103.8224032,Starbucks,1.2634225929186589,103.82110552849481,Coffee Shop
2606, Harbourfront,1.2653951,103.8224032,Soup Restaurant 三盅兩件,1.263367686040016,103.82203718945328,Chinese Restaurant
2607, Harbourfront,1.2653951,103.8224032,ToyTag,1.264257071067937,103.82022655001991,Toy / Game Store
2608, Harbourfront,1.2653951,103.8224032,Cheng Xing Fresh Fruit,1.2669232472331453,103.81893783056292,Dessert Shop
2609, Harbourfront,1.2653951,103.8224032,GV Vivo Gold Class,1.263636418087461,103.82313966751099,Multiplex
2610, Harbourfront,1.2653951,103.8224032,Simply Wrapps,1.2647789071072635,103.8201425110434,Salad Place
2611, Harbourfront,1.2653951,103.8224032,Mothercare,1.26490256802701,103.82034480572224,Kids Store
2612, Harbourfront,1.2653951,103.8224032,MANGO,1.2638031651417343,103.82141973101255,Women's Store
2613, Harbourfront,1.2653951,103.8224032,MOS Burger,1.2644391251250733,103.82028928637236,Fast Food Restaurant
2614, Harbourfront,1.2653951,103.8224032,Menchie's,1.2633031997705082,103.82216398287072,Frozen Yogurt Shop
2615, Harbourfront,1.2653951,103.8224032,Sky Park,1.2638037842156982,103.82219497589008,Scenic Lookout
2616, Harbourfront,1.2653951,103.8224032,HarbourFront Centre,1.2646524495679936,103.82017419111462,Shopping Mall
2617, Harbourfront,1.2653951,103.8224032,Carl's Jr.,1.2637465208443288,103.82273975424583,Fast Food Restaurant
2618, Harbourfront,1.2653951,103.8224032,Swissbake,1.2650316376154673,103.8199338876883,Bakery
2619, Harbourfront,1.2653951,103.8224032,Esprit,1.2634733590407525,103.82213624818809,Clothing Store
2620, Harbourfront,1.2653951,103.8224032,Xin Wang Hong Kong Café,1.264853111361024,103.82013389970625,Hong Kong Restaurant
2621, Harbourfront,1.2653951,103.8224032,Ramen Hitoyoshi,1.2644781034749057,103.82016778310206,Ramen Restaurant
2622, Harbourfront,1.2653951,103.8224032,Tajimaya Japanese Charcoal Grill Yakiniku,1.2632832169376516,103.82300714171215,Japanese Restaurant
2623, Harbourfront,1.2653951,103.8224032,The Chop House,1.2633733335783985,103.82149234996078,Steakhouse
2624, Harbourfront,1.2653951,103.8224032,Food Republic,1.2647195093928878,103.82195802847949,Food Court
2625, Harbourfront,1.2653951,103.8224032,G2000,1.2649856768261865,103.82174925760812,Boutique
